,Entity,Code,Year,Political regime
14209,Kenya,KEN,1980,1
14210,Kenya,KEN,1981,1
14211,Kenya,KEN,1982,1
14212,Kenya,KEN,1983,1
14213,Kenya,KEN,1984,1
14214,Kenya,KEN,1985,1
14215,Kenya,KEN,1986,1
14216,Kenya,KEN,1987,1
14217,Kenya,KEN,1988,1
14218,Kenya,KEN,1989,1
14333,Kuwait,KWT,1961,0
14334,Kuwait,KWT,1962,0
14335,Kuwait,KWT,1963,0
14336,Kuwait,KWT,1964,0
14337,Kuwait,KWT,1965,1
14338,Kuwait,KWT,1966,1
14339,Kuwait,KWT,1967,1
14340,Kuwait,KWT,1968,1
14341,Kuwait,KWT,1969,1
14342,Kuwait,KWT,1970,1
14343,Kuwait,KWT,1971,1
14344,Kuwait,KWT,1972,1
14345,Kuwait,KWT,1973,1
14346,Kuwait,KWT,1974,1
14347,Kuwait,KWT,1975,1
14348,Kuwait,KWT,1976,0
14349,Kuwait,KWT,1977,0
14350,Kuwait,KWT,1978,0
14351,Kuwait,KWT,1979,0
14352,Kuwait,KWT,1980,0
14353,Kuwait,KWT,1981,1
14354,Kuwait,KWT,1982,1
14355,Kuwait,KWT,1983,1
14356,Kuwait,KWT,1984,1
14357,Kuwait,KWT,1985,1
14358,Kuwait,KWT,1986,0
14359,Kuwait,KWT,1987,0
14360,Kuwait,KWT,1988,0
14361,Kuwait,KWT,1989,0
14478,Kyrgyzstan,KGZ,1961,0
14479,Kyrgyzstan,KGZ,1962,0
14480,Kyrgyzstan,KGZ,1963,0
14481,Kyrgyzstan,KGZ,1964,0
14482,Kyrgyzstan,KGZ,1965,0
14483,Kyrgyzstan,KGZ,1966,0
14484,Kyrgyzstan,KGZ,1967,0
14485,Kyrgyzstan,KGZ,1968,0
14486,Kyrgyzstan,KGZ,1969,0
14487,Kyrgyzstan,KGZ,1970,0
14488,Kyrgyzstan,KGZ,1971,0
14489,Kyrgyzstan,KGZ,1972,0
14490,Kyrgyzstan,KGZ,1973,0
14491,Kyrgyzstan,KGZ,1974,0
14492,Kyrgyzstan,KGZ,1975,0
14493,Kyrgyzstan,KGZ,1976,0
14494,Kyrgyzstan,KGZ,1977,0
14495,Kyrgyzstan,KGZ,1978,0
14496,Kyrgyzstan,KGZ,1979,0
14497,Kyrgyzstan,KGZ,1980,0
14498,Kyrgyzstan,KGZ,1981,0
14499,Kyrgyzstan,KGZ,1982,0
14500,Kyrgyzstan,KGZ,1983,0
14501,Kyrgyzstan,KGZ,1984,0
14502,Kyrgyzstan,KGZ,1985,0
14503,Kyrgyzstan,KGZ,1986,0
14504,Kyrgyzstan,KGZ,1987,0
14505,Kyrgyzstan,KGZ,1988,0
14506,Kyrgyzstan,KGZ,1989,0
14703,Laos,LAO,1961,1
14704,Laos,LAO,1962,1
14705,Laos,LAO,1963,1
14706,Laos,LAO,1964,1
14707,Laos,LAO,1965,1
14708,Laos,LAO,1966,1
14709,Laos,LAO,1967,1
14710,Laos,LAO,1968,1
14711,Laos,LAO,1969,1
14712,Laos,LAO,1970,1
14713,Laos,LAO,1971,1
14714,Laos,LAO,1972,1
14715,Laos,LAO,1973,1
14716,Laos,LAO,1974,1
14717,Laos,LAO,1975,0
14718,Laos,LAO,1976,0
14719,Laos,LAO,1977,0
14720,Laos,LAO,1978,0
14721,Laos,LAO,1979,0
14722,Laos,LAO,1980,0
14723,Laos,LAO,1981,0
14724,Laos,LAO,1982,0
14725,Laos,LAO,1983,0
14726,Laos,LAO,1984,0
14727,Laos,LAO,1985,0
14728,Laos,LAO,1986,0
14729,Laos,LAO,1987,0
14730,Laos,LAO,1988,0
14731,Laos,LAO,1989,1
14935,Latvia,LVA,1961,0
14936,Latvia,LVA,1962,0
14937,Latvia,LVA,1963,0
14938,Latvia,LVA,1964,0
14939,Latvia,LVA,1965,0
14940,Latvia,LVA,1966,0
14941,Latvia,LVA,1967,0
14942,Latvia,LVA,1968,0
14943,Latvia,LVA,1969,0
14944,Latvia,LVA,1970,0
14945,Latvia,LVA,1971,0
14946,Latvia,LVA,1972,0
14947,Latvia,LVA,1973,0
14948,Latvia,LVA,1974,0
14949,Latvia,LVA,1975,0
14950,Latvia,LVA,1976,0
14951,Latvia,LVA,1977,0
14952,Latvia,LVA,1978,0
14953,Latvia,LVA,1979,0
14954,Latvia,LVA,1980,0
14955,Latvia,LVA,1981,0
14956,Latvia,LVA,1982,0
14957,Latvia,LVA,1983,0
14958,Latvia,LVA,1984,0
14959,Latvia,LVA,1985,0
14960,Latvia,LVA,1986,0
14961,Latvia,LVA,1987,0
14962,Latvia,LVA,1988,0
14963,Latvia,LVA,1989,0
15037,Lebanon,LBN,1961,1
15038,Lebanon,LBN,1962,1
15039,Lebanon,LBN,1963,1
15040,Lebanon,LBN,1964,1
15041,Lebanon,LBN,1965,1
15042,Lebanon,LBN,1966,1
15043,Lebanon,LBN,1967,1
15044,Lebanon,LBN,1968,1
15045,Lebanon,LBN,1969,1
15046,Lebanon,LBN,1970,1
15047,Lebanon,LBN,1971,1
15048,Lebanon,LBN,1972,1
15049,Lebanon,LBN,1973,1
15050,Lebanon,LBN,1974,1
15051,Lebanon,LBN,1975,1
15052,Lebanon,LBN,1976,1
15053,Lebanon,LBN,1977,1
15054,Lebanon,LBN,1978,1
15055,Lebanon,LBN,1979,1
15056,Lebanon,LBN,1980,1
15057,Lebanon,LBN,1981,1
15058,Lebanon,LBN,1982,1
15059,Lebanon,LBN,1983,1
15060,Lebanon,LBN,1984,1
15061,Lebanon,LBN,1985,1
15062,Lebanon,LBN,1986,1
15063,Lebanon,LBN,1987,1
15064,Lebanon,LBN,1988,1
15065,Lebanon,LBN,1989,1
15158,Lesotho,LSO,1961,0
15159,Lesotho,LSO,1962,0
15160,Lesotho,LSO,1963,0
15161,Lesotho,LSO,1964,0
15162,Lesotho,LSO,1965,1
15163,Lesotho,LSO,1966,1
15164,Lesotho,LSO,1967,1
15165,Lesotho,LSO,1968,1
15166,Lesotho,LSO,1969,0
15167,Lesotho,LSO,1970,1
15168,Lesotho,LSO,1971,0
15169,Lesotho,LSO,1972,0
15170,Lesotho,LSO,1973,0
15171,Lesotho,LSO,1974,0
15172,Lesotho,LSO,1975,0
15173,Lesotho,LSO,1976,0
15174,Lesotho,LSO,1977,0
15175,Lesotho,LSO,1978,0
15176,Lesotho,LSO,1979,0
15177,Lesotho,LSO,1980,0
15178,Lesotho,LSO,1981,0
15179,Lesotho,LSO,1982,0
15180,Lesotho,LSO,1983,0
15181,Lesotho,LSO,1984,0
15182,Lesotho,LSO,1985,0
15183,Lesotho,LSO,1986,0
15184,Lesotho,LSO,1987,0
15185,Lesotho,LSO,1988,0
15186,Lesotho,LSO,1989,0
15358,Liberia,LBR,1961,0
15359,Liberia,LBR,1962,0
15360,Liberia,LBR,1963,0
15361,Liberia,LBR,1964,0
15362,Liberia,LBR,1965,0
15363,Liberia,LBR,1966,0
15364,Liberia,LBR,1967,0
15365,Liberia,LBR,1968,0
15366,Liberia,LBR,1969,0
15367,Liberia,LBR,1970,0
15368,Liberia,LBR,1971,0
15369,Liberia,LBR,1972,0
15370,Liberia,LBR,1973,0
15371,Liberia,LBR,1974,0
15372,Liberia,LBR,1975,0
15373,Liberia,LBR,1976,0
15374,Liberia,LBR,1977,0
15375,Liberia,LBR,1978,0
15376,Liberia,LBR,1979,0
15377,Liberia,LBR,1980,0
15378,Liberia,LBR,1981,0
15379,Liberia,LBR,1982,0
15380,Liberia,LBR,1983,0
15381,Liberia,LBR,1984,0
15382,Liberia,LBR,1985,1
15383,Liberia,LBR,1986,1
15384,Liberia,LBR,1987,1
15385,Liberia,LBR,1988,1
15386,Liberia,LBR,1989,1
15471,Libya,LBY,1961,0
15472,Libya,LBY,1962,0
15473,Libya,LBY,1963,0
15474,Libya,LBY,1964,0
15475,Libya,LBY,1965,0
15476,Libya,LBY,1966,0
15477,Libya,LBY,1967,0
15478,Libya,LBY,1968,0
15479,Libya,LBY,1969,0
15480,Libya,LBY,1970,0
15481,Libya,LBY,1971,0
15482,Libya,LBY,1972,0
15483,Libya,LBY,1973,0
15484,Libya,LBY,1974,0
15485,Libya,LBY,1975,0
15486,Libya,LBY,1976,0
15487,Libya,LBY,1977,0
15488,Libya,LBY,1978,0
15489,Libya,LBY,1979,0
15490,Libya,LBY,1980,0
15491,Libya,LBY,1981,0
15492,Libya,LBY,1982,0
15493,Libya,LBY,1983,0
15494,Libya,LBY,1984,0
15495,Libya,LBY,1985,0
15496,Libya,LBY,1986,0
15497,Libya,LBY,1987,0
15498,Libya,LBY,1988,0
15499,Libya,LBY,1989,0
15697,Lithuania,LTU,1961,0
15698,Lithuania,LTU,1962,0
15699,Lithuania,LTU,1963,0
15700,Lithuania,LTU,1964,0
15701,Lithuania,LTU,1965,0
15702,Lithuania,LTU,1966,0
15703,Lithuania,LTU,1967,0
15704,Lithuania,LTU,1968,0
15705,Lithuania,LTU,1969,0
15706,Lithuania,LTU,1970,0
15707,Lithuania,LTU,1971,0
15708,Lithuania,LTU,1972,0
15709,Lithuania,LTU,1973,0
15710,Lithuania,LTU,1974,0
15711,Lithuania,LTU,1975,0
15712,Lithuania,LTU,1976,0
15713,Lithuania,LTU,1977,0
15714,Lithuania,LTU,1978,0
15715,Lithuania,LTU,1979,0
15716,Lithuania,LTU,1980,0
15717,Lithuania,LTU,1981,0
15718,Lithuania,LTU,1982,0
15719,Lithuania,LTU,1983,0
15720,Lithuania,LTU,1984,0
15721,Lithuania,LTU,1985,0
15722,Lithuania,LTU,1986,0
15723,Lithuania,LTU,1987,0
15724,Lithuania,LTU,1988,0
15725,Lithuania,LTU,1989,0
15803,Luxembourg,LUX,1961,3
15804,Luxembourg,LUX,1962,3
15805,Luxembourg,LUX,1963,3
15806,Luxembourg,LUX,1964,3
15807,Luxembourg,LUX,1965,3
15808,Luxembourg,LUX,1966,3
15809,Luxembourg,LUX,1967,3
15810,Luxembourg,LUX,1968,3
15811,Luxembourg,LUX,1969,3
15812,Luxembourg,LUX,1970,3
15813,Luxembourg,LUX,1971,3
15814,Luxembourg,LUX,1972,3
15815,Luxembourg,LUX,1973,3
15816,Luxembourg,LUX,1974,3
15817,Luxembourg,LUX,1975,3
15818,Luxembourg,LUX,1976,3
15819,Luxembourg,LUX,1977,3
15820,Luxembourg,LUX,1978,3
15821,Luxembourg,LUX,1979,3
15822,Luxembourg,LUX,1980,3
15823,Luxembourg,LUX,1981,3
15824,Luxembourg,LUX,1982,3
15825,Luxembourg,LUX,1983,3
15826,Luxembourg,LUX,1984,3
15827,Luxembourg,LUX,1985,3
15828,Luxembourg,LUX,1986,3
15829,Luxembourg,LUX,1987,3
15830,Luxembourg,LUX,1988,3
15831,Luxembourg,LUX,1989,3
16007,Madagascar,MDG,1961,1
16008,Madagascar,MDG,1962,1
16009,Madagascar,MDG,1963,1
16010,Madagascar,MDG,1964,1
16011,Madagascar,MDG,1965,1
16012,Madagascar,MDG,1966,1
16013,Madagascar,MDG,1967,1
16014,Madagascar,MDG,1968,1
16015,Madagascar,MDG,1969,1
16016,Madagascar,MDG,1970,1
16017,Madagascar,MDG,1971,1
16018,Madagascar,MDG,1972,0
16019,Madagascar,MDG,1973,0
16020,Madagascar,MDG,1974,0
16021,Madagascar,MDG,1975,1
16022,Madagascar,MDG,1976,1
16023,Madagascar,MDG,1977,1
16024,Madagascar,MDG,1978,1
16025,Madagascar,MDG,1979,1
16026,Madagascar,MDG,1980,1
16027,Madagascar,MDG,1981,1
16028,Madagascar,MDG,1982,1
16029,Madagascar,MDG,1983,1
16030,Madagascar,MDG,1984,1
16031,Madagascar,MDG,1985,1
16032,Madagascar,MDG,1986,1
16033,Madagascar,MDG,1987,1
16034,Madagascar,MDG,1988,1
16035,Madagascar,MDG,1989,1
16128,Malawi,MWI,1961,0
16129,Malawi,MWI,1962,0
16130,Malawi,MWI,1963,1
16131,Malawi,MWI,1964,1
16132,Malawi,MWI,1965,1
16133,Malawi,MWI,1966,1
16134,Malawi,MWI,1967,1
16135,Malawi,MWI,1968,1
16136,Malawi,MWI,1969,1
16137,Malawi,MWI,1970,1
16138,Malawi,MWI,1971,1
16139,Malawi,MWI,1972,1
16140,Malawi,MWI,1973,1
16141,Malawi,MWI,1974,1
16142,Malawi,MWI,1975,1
16143,Malawi,MWI,1976,1
16144,Malawi,MWI,1977,1
16145,Malawi,MWI,1978,0
16146,Malawi,MWI,1979,0
16147,Malawi,MWI,1980,0
16148,Malawi,MWI,1981,0
16149,Malawi,MWI,1982,0
16150,Malawi,MWI,1983,1
16151,Malawi,MWI,1984,1
16152,Malawi,MWI,1985,1
16153,Malawi,MWI,1986,1
16154,Malawi,MWI,1987,1
16155,Malawi,MWI,1988,1
16156,Malawi,MWI,1989,1
16249,Malaysia,MYS,1961,1
16250,Malaysia,MYS,1962,1
16251,Malaysia,MYS,1963,1
16252,Malaysia,MYS,1964,1
16253,Malaysia,MYS,1965,1
16254,Malaysia,MYS,1966,1
16255,Malaysia,MYS,1967,1
16256,Malaysia,MYS,1968,1
16257,Malaysia,MYS,1969,1
16258,Malaysia,MYS,1970,0
16259,Malaysia,MYS,1971,0
16260,Malaysia,MYS,1972,0
16261,Malaysia,MYS,1973,0
16262,Malaysia,MYS,1974,1
16263,Malaysia,MYS,1975,1
16264,Malaysia,MYS,1976,1
16265,Malaysia,MYS,1977,1
16266,Malaysia,MYS,1978,1
16267,Malaysia,MYS,1979,1
16268,Malaysia,MYS,1980,1
16269,Malaysia,MYS,1981,1
16270,Malaysia,MYS,1982,1
16271,Malaysia,MYS,1983,1
16272,Malaysia,MYS,1984,1
16273,Malaysia,MYS,1985,1
16274,Malaysia,MYS,1986,1
16275,Malaysia,MYS,1987,1
16276,Malaysia,MYS,1988,1
16277,Malaysia,MYS,1989,1
16370,Maldives,MDV,1961,0
16371,Maldives,MDV,1962,0
16372,Maldives,MDV,1963,0
16373,Maldives,MDV,1964,0
16374,Maldives,MDV,1965,0
16375,Maldives,MDV,1966,0
16376,Maldives,MDV,1967,0
16377,Maldives,MDV,1968,0
16378,Maldives,MDV,1969,0
16379,Maldives,MDV,1970,0
16380,Maldives,MDV,1971,0
16381,Maldives,MDV,1972,0
16382,Maldives,MDV,1973,0
16383,Maldives,MDV,1974,0
16384,Maldives,MDV,1975,1
16385,Maldives,MDV,1976,1
16386,Maldives,MDV,1977,1
16387,Maldives,MDV,1978,1
16388,Maldives,MDV,1979,0
16389,Maldives,MDV,1980,0
16390,Maldives,MDV,1981,0
16391,Maldives,MDV,1982,0
16392,Maldives,MDV,1983,0
16393,Maldives,MDV,1984,0
16394,Maldives,MDV,1985,0
16395,Maldives,MDV,1986,0
16396,Maldives,MDV,1987,0
16397,Maldives,MDV,1988,0
16398,Maldives,MDV,1989,0
16491,Mali,MLI,1961,1
16492,Mali,MLI,1962,1
16493,Mali,MLI,1963,1
16494,Mali,MLI,1964,1
16495,Mali,MLI,1965,1
16496,Mali,MLI,1966,1
16497,Mali,MLI,1967,1
16498,Mali,MLI,1968,0
16499,Mali,MLI,1969,0
16500,Mali,MLI,1970,0
16501,Mali,MLI,1971,0
16502,Mali,MLI,1972,0
16503,Mali,MLI,1973,0
16504,Mali,MLI,1974,0
16505,Mali,MLI,1975,0
16506,Mali,MLI,1976,0
16507,Mali,MLI,1977,0
16508,Mali,MLI,1978,0
16509,Mali,MLI,1979,0
16510,Mali,MLI,1980,0
16511,Mali,MLI,1981,0
16512,Mali,MLI,1982,0
16513,Mali,MLI,1983,0
16514,Mali,MLI,1984,0
16515,Mali,MLI,1985,0
16516,Mali,MLI,1986,0
16517,Mali,MLI,1987,0
16518,Mali,MLI,1988,0
16519,Mali,MLI,1989,0
16612,Malta,MLT,1961,0
16613,Malta,MLT,1962,1
16614,Malta,MLT,1963,2
16615,Malta,MLT,1964,2
16616,Malta,MLT,1965,2
16617,Malta,MLT,1966,2
16618,Malta,MLT,1967,2
16619,Malta,MLT,1968,2
16620,Malta,MLT,1969,2
16621,Malta,MLT,1970,2
16622,Malta,MLT,1971,2
16623,Malta,MLT,1972,2
16624,Malta,MLT,1973,2
16625,Malta,MLT,1974,2
16626,Malta,MLT,1975,2
16627,Malta,MLT,1976,2
16628,Malta,MLT,1977,2
16629,Malta,MLT,1978,2
16630,Malta,MLT,1979,2
16631,Malta,MLT,1980,2
16632,Malta,MLT,1981,2
16633,Malta,MLT,1982,2
16634,Malta,MLT,1983,2
16635,Malta,MLT,1984,2
16636,Malta,MLT,1985,2
16637,Malta,MLT,1986,2
16638,Malta,MLT,1987,2
16639,Malta,MLT,1988,2
16640,Malta,MLT,1989,2
16729,Mauritania,MRT,1961,1
16730,Mauritania,MRT,1962,1
16731,Mauritania,MRT,1963,1
16732,Mauritania,MRT,1964,1
16733,Mauritania,MRT,1965,1
16734,Mauritania,MRT,1966,1
16735,Mauritania,MRT,1967,1
16736,Mauritania,MRT,1968,1
16737,Mauritania,MRT,1969,1
16738,Mauritania,MRT,1970,1
16739,Mauritania,MRT,1971,1
16740,Mauritania,MRT,1972,1
16741,Mauritania,MRT,1973,1
16742,Mauritania,MRT,1974,1
16743,Mauritania,MRT,1975,0
16744,Mauritania,MRT,1976,0
16745,Mauritania,MRT,1977,0
16746,Mauritania,MRT,1978,0
16747,Mauritania,MRT,1979,0
16748,Mauritania,MRT,1980,0
16749,Mauritania,MRT,1981,0
16750,Mauritania,MRT,1982,0
16751,Mauritania,MRT,1983,0
16752,Mauritania,MRT,1984,0
16753,Mauritania,MRT,1985,0
16754,Mauritania,MRT,1986,0
16755,Mauritania,MRT,1987,0
16756,Mauritania,MRT,1988,0
16757,Mauritania,MRT,1989,0
16850,Mauritius,MUS,1961,1
16851,Mauritius,MUS,1962,1
16852,Mauritius,MUS,1963,1
16853,Mauritius,MUS,1964,1
16854,Mauritius,MUS,1965,1
16855,Mauritius,MUS,1966,1
16856,Mauritius,MUS,1967,1
16857,Mauritius,MUS,1968,2
16858,Mauritius,MUS,1969,2
16859,Mauritius,MUS,1970,2
16860,Mauritius,MUS,1971,2
16861,Mauritius,MUS,1972,2
16862,Mauritius,MUS,1973,2
16863,Mauritius,MUS,1974,2
16864,Mauritius,MUS,1975,2
16865,Mauritius,MUS,1976,3
16866,Mauritius,MUS,1977,3
16867,Mauritius,MUS,1978,3
16868,Mauritius,MUS,1979,3
16869,Mauritius,MUS,1980,3
16870,Mauritius,MUS,1981,3
16871,Mauritius,MUS,1982,3
16872,Mauritius,MUS,1983,3
16873,Mauritius,MUS,1984,3
16874,Mauritius,MUS,1985,3
16875,Mauritius,MUS,1986,3
16876,Mauritius,MUS,1987,3
16877,Mauritius,MUS,1988,3
16878,Mauritius,MUS,1989,3
17161,Mexico,MEX,1961,1
17162,Mexico,MEX,1962,1
17163,Mexico,MEX,1963,1
17164,Mexico,MEX,1964,1
17165,Mexico,MEX,1965,1
17166,Mexico,MEX,1966,1
17167,Mexico,MEX,1967,1
17168,Mexico,MEX,1968,1
17169,Mexico,MEX,1969,1
17170,Mexico,MEX,1970,1
17171,Mexico,MEX,1971,1
17172,Mexico,MEX,1972,1
17173,Mexico,MEX,1973,1
17174,Mexico,MEX,1974,1
17175,Mexico,MEX,1975,1
17176,Mexico,MEX,1976,1
17177,Mexico,MEX,1977,1
17178,Mexico,MEX,1978,1
17179,Mexico,MEX,1979,1
17180,Mexico,MEX,1980,1
17181,Mexico,MEX,1981,1
17182,Mexico,MEX,1982,1
17183,Mexico,MEX,1983,1
17184,Mexico,MEX,1984,1
17185,Mexico,MEX,1985,1
17186,Mexico,MEX,1986,1
17187,Mexico,MEX,1987,1
17188,Mexico,MEX,1988,1
17189,Mexico,MEX,1989,1
17428,Moldova,MDA,1961,0
17429,Moldova,MDA,1962,0
17430,Moldova,MDA,1963,0
17431,Moldova,MDA,1964,0
17432,Moldova,MDA,1965,0
17433,Moldova,MDA,1966,0
17434,Moldova,MDA,1967,0
17435,Moldova,MDA,1968,0
17436,Moldova,MDA,1969,0
17437,Moldova,MDA,1970,0
17438,Moldova,MDA,1971,0
17439,Moldova,MDA,1972,0
17440,Moldova,MDA,1973,0
17441,Moldova,MDA,1974,0
17442,Moldova,MDA,1975,0
17443,Moldova,MDA,1976,0
17444,Moldova,MDA,1977,0
17445,Moldova,MDA,1978,0
17446,Moldova,MDA,1979,0
17447,Moldova,MDA,1980,0
17448,Moldova,MDA,1981,0
17449,Moldova,MDA,1982,0
17450,Moldova,MDA,1983,0
17451,Moldova,MDA,1984,0
17452,Moldova,MDA,1985,0
17453,Moldova,MDA,1986,0
17454,Moldova,MDA,1987,0
17455,Moldova,MDA,1988,0
17456,Moldova,MDA,1989,0
17538,Mongolia,MNG,1961,0
17539,Mongolia,MNG,1962,0
17540,Mongolia,MNG,1963,0
17541,Mongolia,MNG,1964,0
17542,Mongolia,MNG,1965,0
17543,Mongolia,MNG,1966,0
17544,Mongolia,MNG,1967,0
17545,Mongolia,MNG,1968,0
17546,Mongolia,MNG,1969,0
17547,Mongolia,MNG,1970,0
17548,Mongolia,MNG,1971,0
17549,Mongolia,MNG,1972,0
17550,Mongolia,MNG,1973,0
17551,Mongolia,MNG,1974,0
17552,Mongolia,MNG,1975,0
17553,Mongolia,MNG,1976,0
17554,Mongolia,MNG,1977,0
17555,Mongolia,MNG,1978,0
17556,Mongolia,MNG,1979,0
17557,Mongolia,MNG,1980,0
17558,Mongolia,MNG,1981,0
17559,Mongolia,MNG,1982,0
17560,Mongolia,MNG,1983,0
17561,Mongolia,MNG,1984,0
17562,Mongolia,MNG,1985,0
17563,Mongolia,MNG,1986,0
17564,Mongolia,MNG,1987,0
17565,Mongolia,MNG,1988,0
17566,Mongolia,MNG,1989,0
17812,Morocco,MAR,1961,0
17813,Morocco,MAR,1962,0
17814,Morocco,MAR,1963,0
17815,Morocco,MAR,1964,0
17816,Morocco,MAR,1965,0
17817,Morocco,MAR,1966,0
17818,Morocco,MAR,1967,0
17819,Morocco,MAR,1968,0
17820,Morocco,MAR,1969,0
17821,Morocco,MAR,1970,0
17822,Morocco,MAR,1971,0
17823,Morocco,MAR,1972,0
17824,Morocco,MAR,1973,0
17825,Morocco,MAR,1974,0
17826,Morocco,MAR,1975,0
17827,Morocco,MAR,1976,0
17828,Morocco,MAR,1977,0
17829,Morocco,MAR,1978,0
17830,Morocco,MAR,1979,0
17831,Morocco,MAR,1980,0
17832,Morocco,MAR,1981,0
17833,Morocco,MAR,1982,0
17834,Morocco,MAR,1983,0
17835,Morocco,MAR,1984,0
17836,Morocco,MAR,1985,0
17837,Morocco,MAR,1986,0
17838,Morocco,MAR,1987,0
17839,Morocco,MAR,1988,0
17840,Morocco,MAR,1989,0
17933,Mozambique,MOZ,1961,0
17934,Mozambique,MOZ,1962,0
17935,Mozambique,MOZ,1963,0
17936,Mozambique,MOZ,1964,0
17937,Mozambique,MOZ,1965,0
17938,Mozambique,MOZ,1966,0
17939,Mozambique,MOZ,1967,0
17940,Mozambique,MOZ,1968,0
17941,Mozambique,MOZ,1969,0
17942,Mozambique,MOZ,1970,0
17943,Mozambique,MOZ,1971,0
17944,Mozambique,MOZ,1972,0
17945,Mozambique,MOZ,1973,0
18145,Myanmar,MMR,1961,1
18146,Myanmar,MMR,1962,0
18147,Myanmar,MMR,1963,0
18148,Myanmar,MMR,1964,0
18149,Myanmar,MMR,1965,0
18150,Myanmar,MMR,1966,0
18151,Myanmar,MMR,1967,0
18152,Myanmar,MMR,1968,0
18153,Myanmar,MMR,1969,0
18154,Myanmar,MMR,1970,0
18155,Myanmar,MMR,1971,0
18156,Myanmar,MMR,1972,0
18157,Myanmar,MMR,1973,0
18158,Myanmar,MMR,1974,0
18159,Myanmar,MMR,1975,0
18160,Myanmar,MMR,1976,0
18161,Myanmar,MMR,1977,0
18162,Myanmar,MMR,1978,0
18163,Myanmar,MMR,1979,0
18164,Myanmar,MMR,1980,0
18165,Myanmar,MMR,1981,0
18166,Myanmar,MMR,1982,0
18167,Myanmar,MMR,1983,0
18168,Myanmar,MMR,1984,0
18169,Myanmar,MMR,1985,0
18170,Myanmar,MMR,1986,0
18171,Myanmar,MMR,1987,0
18172,Myanmar,MMR,1988,0
18173,Myanmar,MMR,1989,0
18266,Namibia,NAM,1961,0
18267,Namibia,NAM,1962,0
18268,Namibia,NAM,1963,0
18269,Namibia,NAM,1964,0
18270,Namibia,NAM,1965,0
18271,Namibia,NAM,1966,0
18272,Namibia,NAM,1967,0
18273,Namibia,NAM,1968,0
18274,Namibia,NAM,1969,0
18275,Namibia,NAM,1970,0
18276,Namibia,NAM,1971,0
18277,Namibia,NAM,1972,0
18278,Namibia,NAM,1973,0
18279,Namibia,NAM,1974,0
18280,Namibia,NAM,1975,0
18281,Namibia,NAM,1976,0
18282,Namibia,NAM,1977,0
18283,Namibia,NAM,1978,0
18284,Namibia,NAM,1979,0
18285,Namibia,NAM,1980,0
18286,Namibia,NAM,1981,0
18287,Namibia,NAM,1982,0
18288,Namibia,NAM,1983,0
18289,Namibia,NAM,1984,0
18290,Namibia,NAM,1985,0
18291,Namibia,NAM,1986,0
18292,Namibia,NAM,1987,0
18293,Namibia,NAM,1988,0
18294,Namibia,NAM,1989,0
18498,Nepal,NPL,1961,0
18499,Nepal,NPL,1962,0
18500,Nepal,NPL,1963,0
18501,Nepal,NPL,1964,0
18502,Nepal,NPL,1965,0
18503,Nepal,NPL,1966,0
18504,Nepal,NPL,1967,0
18505,Nepal,NPL,1968,0
18506,Nepal,NPL,1969,0
18507,Nepal,NPL,1970,0
18508,Nepal,NPL,1971,0
18509,Nepal,NPL,1972,0
18510,Nepal,NPL,1973,0
18511,Nepal,NPL,1974,0
18512,Nepal,NPL,1975,0
18513,Nepal,NPL,1976,0
18514,Nepal,NPL,1977,0
18515,Nepal,NPL,1978,0
18516,Nepal,NPL,1979,0
18517,Nepal,NPL,1980,0
18518,Nepal,NPL,1981,0
18519,Nepal,NPL,1982,0
18520,Nepal,NPL,1983,0
18521,Nepal,NPL,1984,0
18522,Nepal,NPL,1985,0
18523,Nepal,NPL,1986,0
18524,Nepal,NPL,1987,0
18525,Nepal,NPL,1988,0
18526,Nepal,NPL,1989,0
18730,Netherlands,NLD,1961,3
18731,Netherlands,NLD,1962,3
18732,Netherlands,NLD,1963,3
18733,Netherlands,NLD,1964,3
18734,Netherlands,NLD,1965,3
18735,Netherlands,NLD,1966,3
18736,Netherlands,NLD,1967,3
18737,Netherlands,NLD,1968,3
18738,Netherlands,NLD,1969,3
18739,Netherlands,NLD,1970,3
18740,Netherlands,NLD,1971,3
18741,Netherlands,NLD,1972,3
18742,Netherlands,NLD,1973,3
18743,Netherlands,NLD,1974,3
18744,Netherlands,NLD,1975,3
18745,Netherlands,NLD,1976,3
18746,Netherlands,NLD,1977,3
18747,Netherlands,NLD,1978,3
18748,Netherlands,NLD,1979,3
18749,Netherlands,NLD,1980,3
18750,Netherlands,NLD,1981,3
18751,Netherlands,NLD,1982,3
18752,Netherlands,NLD,1983,3
18753,Netherlands,NLD,1984,3
18754,Netherlands,NLD,1985,3
18755,Netherlands,NLD,1986,3
18756,Netherlands,NLD,1987,3
18757,Netherlands,NLD,1988,3
18758,Netherlands,NLD,1989,3
18898,New Zealand,NZL,1961,3
18899,New Zealand,NZL,1962,3
18900,New Zealand,NZL,1963,3
18901,New Zealand,NZL,1964,3
18902,New Zealand,NZL,1965,3
18903,New Zealand,NZL,1966,3
18904,New Zealand,NZL,1967,3
18905,New Zealand,NZL,1968,3
18906,New Zealand,NZL,1969,3
18907,New Zealand,NZL,1970,3
18908,New Zealand,NZL,1971,3
18909,New Zealand,NZL,1972,3
18910,New Zealand,NZL,1973,3
18911,New Zealand,NZL,1974,3
18912,New Zealand,NZL,1975,3
18913,New Zealand,NZL,1976,3
18914,New Zealand,NZL,1977,3
